A,B,C
1110,366,7.488241533
1110,378,7.513008879
1110,390,7.537095894
1110,402,7.560147014
1110,414,7.581784404
1110,426,7.60161871
1110,438,7.619262983
1110,450,7.63434819
1110,462,7.646540006
1110,474,7.655555238
1110,486,7.661177129
1110,498,7.663267192
1110,510,7.661773231
1110,522,7.656732649
1110,534,7.648269882
1110,546,7.636589458
1110,558,7.621964451
1110,570,7.604721781
1110,582,7.585225897
1110,594,7.56386186
1110,606,7.541019668
1110,618,7.51707988
1110,630,7.492402474
1110,642,7.467317647
1110,654,7.442120443
1110,666,7.417067223
1110,678,7.392374906
1110,690,7.368221786
1110,702,7.344749709
1110,714,7.322067353
1110,726,7.300253703
1110,738,7.279362132
1110,750,7.259424183
1110,762,7.240453207
1110,774,7.222447899
1110,786,7.205395086
1110,798,7.189272702
1110,810,7.174051715
1110,822,7.159698298
1110,834,7.146175332
1110,846,7.133443551
1110,858,7.121462825
1110,870,7.110192713
1110,882,7.099593345
1110,894,7.089625547
1122,6,6.223466386
1122,18,6.229286045
1122,30,6.235453142
1122,42,6.241990811
1122,54,6.248923636
1122,66,6.256277617
1122,78,6.264080216
1122,90,6.272360209
1122,102,6.281147851
1122,114,6.290474508
1122,126,6.30037262
1122,138,6.310875386
1122,150,6.322016534
1122,162,6.333829727
1122,174,6.346347961
1122,186,6.359602961
1122,198,6.373624153
1122,210,6.388437516
1122,222,6.404064152
1122,234,6.42051868
1122,246,6.437807358
1122,258,6.45592568
1122,270,6.474855936
1122,282,6.494564527
1122,294,6.514998794
1122,306,6.536084142
1122,318,6.557720883
1122,330,6.579781516
1122,342,6.602108419
1122,354,6.624512209
1122,366,6.646771646
1122,378,6.668634461
1122,390,6.68982025
1122,402,6.710025433
1122,414,6.728930467
1122,426,6.746208936
1122,438,6.761538943
1122,450,6.77461551
1122,462,6.78516385
1122,474,6.792952405
1122,486,6.797804438
1122,498,6.799607327
1122,510,6.798318697
1122,522,6.793968886
1122,534,6.786659102
1122,546,6.776555985
1122,558,6.763882723
1122,570,6.748907768
1122,582,6.731931981
1122,594,6.713275343
1122,606,6.693264372
1122,618,6.672220379
1122,630,6.65045023
1122,642,6.628238585
1122,654,6.60584262
1122,666,6.583488898
1122,678,6.561372095
1122,690,6.539655053
1122,702,6.518470175
1122,714,6.497921566
1122,726,6.478087826
1122,738,6.459025019
1122,750,6.440769772
1122,762,6.423342178
1122,774,6.406748792
1122,786,6.390984992
1122,798,6.376037396
1122,810,6.361885869
1122,822,6.348505146
1122,834,6.335866246
1122,846,6.323937837
1122,858,6.312687003
1122,870,6.302080174
1122,882,6.292083631
1122,894,6.282663998
1134,6,5.419513772
1134,18,5.425078988
1134,30,5.430968394
1134,42,5.437202791
1134,54,5.443804145
1134,66,5.450795531
1134,78,5.458201153
1134,90,5.46604635
1134,102,5.4743574
1134,114,5.48316143
1134,126,5.492486119
1134,138,5.502359705
1134,150,5.51281027
1134,162,5.523865538
1134,174,5.53555224
1134,186,5.547895292
1134,198,5.560917073
1134,210,5.574636307
1134,222,5.589066787
1134,234,5.604215927
1134,246,5.620083143
1134,258,5.636657702
1134,270,5.653916922
1134,282,5.671823634
1134,294,5.690323893
1134,306,5.709344602
1134,318,5.728790989
1134,330,5.748544888
1134,342,5.76846288
1134,354,5.788375672
1134,366,5.808088068
1134,378,5.827380366
1134,390,5.846011115
1134,402,5.863721606
1134,414,5.88024198
1134,426,5.895298786
1134,438,5.908624295
1134,450,5.919966463
1134,462,5.929099427
1134,474,5.935833616
1134,486,5.94002483
1134,498,5.941581372
1134,510,5.940468871
1134,522,5.936711904
1134,534,5.930392871
1134,546,5.921647665
1134,558,5.910658869
1134,570,5.897646983
1134,582,5.882860439
1134,594,5.866565035
1134,606,5.849033968
1134,618,5.830538226
1134,630,5.811338888
1134,642,5.791680627
1134,654,5.771786998
1134,666,5.751857413
1134,678,5.732065502
1134,690,5.712558998
1134,702,5.69346015
1134,714,5.674867524
1134,726,5.656857646
1134,738,5.639487498
1134,750,5.622796896
1134,762,5.606810755
1134,774,5.591541645
1134,786,5.5769917
1134,798,5.563154734
1134,810,5.550017903
1134,822,5.537563192
1134,834,5.52576877
1134,846,5.514610092
1134,858,5.504060643
1134,870,5.494092839
1134,882,5.484678629
1134,894,5.475789762
1146,6,4.615584605
1146,18,4.620900475
1146,30,4.626518293
1146,42,4.632456551
1146,54,4.638734702
1146,66,4.645373222
1146,78,4.652393328
1146,90,4.659817076
1146,102,4.667667154
1146,114,4.675966839
1146,126,4.684739672
1146,138,4.694009155
1146,150,4.703798579
1146,162,4.714130431
1146,174,4.725025819
1146,186,4.736503889
1146,198,4.748581052
1146,210,4.761269937
1146,222,4.774578303
1146,234,4.788507697
1146,246,4.803052213
1146,258,4.818196581
1146,270,4.833914628
1146,282,4.850167288
1146,294,4.866900676
1146,306,4.884044349
1146,318,4.901509371
1146,330,4.919187095
1146,342,4.936947952
1146,354,4.95464118
1146,366,4.972095344
1146,378,4.989119629
1146,390,5.005506525
1146,402,5.021035877
1146,414,5.035479847
1146,426,5.048609555
1146,438,5.060202218
1146,450,5.070049448
1146,462,5.077965322
1146,474,5.083794627
1146,486,5.087419384
1146,498,5.088764959
1146,510,5.087803281
1146,522,5.084554417
1146,534,5.079085459
1146,546,5.071507497
1146,558,5.061969972
1146,570,5.050654252
1146,582,5.037765536
1146,594,5.023524791
1146,606,5.008160389
1146,618,4.991900851
1146,630,4.974967996
1146,642,4.957571745
1146,654,4.939905889
1146,666,4.922145274
1146,678,4.904444122
1146,690,4.886935549
1146,702,4.869731628
1146,714,4.852924496
1146,726,4.836587538
1146,738,4.8207773
1146,750,4.805535181
1146,762,4.790889356
1146,774,4.776856797
1146,786,4.763444851
1146,798,4.750653111
1146,810,4.738474763
1146,822,4.726897879
1146,834,4.715906647
1146,846,4.705482297
1146,858,4.695604013
1146,870,4.686249445
1146,882,4.677395486
1146,894,4.66901857
1158,6,3.81168565
1158,18,3.816758047
1158,30,3.822110966
1158,42,3.827760879
1158,54,3.83372501
1158,66,3.840021261
1158,78,3.846668159
1158,90,3.853684796
1158,102,3.861090665
1158,114,3.868905485
1158,126,3.877149036
1158,138,3.88584081
1158,150,3.894999711
1158,162,3.90464364
1158,174,3.914788973
1158,186,3.925449883
1158,198,3.936637738
1158,210,3.948360115
1158,222,3.960619877
1158,234,3.973414067
1158,246,3.986732609
1158,258,4.000557111
1158,270,4.014859112
1158,282,4.029598953
1158,294,4.044723895
1158,306,4.060166952
1158,318,4.075845553
1158,330,4.091660443
1158,342,4.107495204
1158,354,4.123216217
1158,366,4.138673253
1158,378,4.153700969
1158,390,4.168121358
1158,402,4.181747137
1158,414,4.19438612
1158,426,4.205846533
1158,438,4.215942992
1158,450,4.224502974
1158,462,4.231373294
1158,474,4.236426488
1158,486,4.239566076
1158,498,4.240731042
1158,510,4.239898466
1158,522,4.23708474
1158,534,4.232344707
1158,546,4.225769147
1158,558,4.217480767
1158,570,4.207628846
1158,582,4.19638316
1158,594,4.183927374
1158,606,4.170452651
1158,618,4.156151512
1158,630,4.141212354
1158,642,4.125815007
1158,654,4.110127134
1158,666,4.094301586
1158,678,4.078474833
1158,690,4.06276617
1158,702,4.047277667
1158,714,4.032094664
1158,726,4.0172866
1158,738,4.002908536
1158,750,3.989002193
1158,762,3.9755978
1158,774,3.962715306
1158,786,3.95036609
1158,798,3.938554209
1158,810,3.927277676
1158,822,3.916529642
1158,834,3.9062993
1158,846,3.896572873
1158,858,3.887334358
1158,870,3.878566025
1158,882,3.870249103
1158,894,3.862364199
1170,6,3.007823144
1170,18,3.012658399
1170,30,3.017753752
1170,42,3.023123806
1170,54,3.028783679
1170,66,3.034749006
1170,78,3.041035793
1170,90,3.047660501
1170,102,3.054639662
1170,114,3.0619899
1170,126,3.069727591
1170,138,3.077868692
1170,150,3.086428338
1170,162,3.095420467
1170,174,3.104857337
1170,186,3.114748991
1170,198,3.125102573
1170,210,3.135921541
1170,222,3.147204876
1170,234,3.158946107
1170,246,3.171132248
1170,258,3.183742647
1170,270,3.196747849
1170,282,3.210108348
1170,294,3.223773456
1170,306,3.23768021
1170,318,3.251752428
1170,330,3.26590009
1170,342,3.280019073
1170,354,3.293991278
1170,366,3.307685423
1170,378,3.320958498
1170,390,3.333657891
1170,402,3.345624387
1170,414,3.356695826
1170,426,3.366711433
1170,438,3.375516751
1170,450,3.38296875
1170,462,3.388941048
1170,474,3.393328766
1170,486,3.396052778
1170,498,3.397063131
1170,510,3.396341075
1170,522,3.393900029
1170,534,3.389784848
1170,546,3.384070011
1170,558,3.376856382
1170,570,3.368267066
1170,582,3.358442692
1170,594,3.347536171
1170,606,3.335707565
1170,618,3.323119135
1170,630,3.309930861
1170,642,3.296296671
1170,654,3.282361355
1170,666,3.268258264
1170,678,3.254107773
1170,690,3.240016343
1170,702,3.22607636
1170,714,3.21236625
1170,726,3.198951153
1170,738,3.185883703
1170,750,3.173205199
1170,762,3.160946689
1170,774,3.149130215
1170,786,3.137769952
1170,798,3.126873382
1170,810,3.116442364
1170,822,3.106474131
1170,834,3.096962093
1170,846,3.087896638
1170,858,3.079265838
1170,870,3.071056008
1170,882,3.063252173
1170,894,3.055838484
1182,6,2.204002788
1182,18,2.208607674
1182,30,2.213453301
1182,42,2.218552488
1182,54,2.223918439
1182,66,2.229564678
1182,78,2.235505068
1182,90,2.241753552
1182,102,2.248324091
1182,114,2.255230507
1182,126,2.262486265
1182,138,2.270104153
1182,150,2.278096067
1182,162,2.286472547
1182,174,2.295242392
1182,186,2.304412149
1182,198,2.313985522
1182,210,2.323962698
1182,222,2.334339634
1182,234,2.345107217
1182,246,2.356250385
1182,258,2.367747246
1182,270,2.37956803
1182,282,2.391674244
1182,294,2.404017707
1182,306,2.41653976
1182,318,2.429170653
1182,330,2.44182912
1182,342,2.454422358
1182,354,2.466846289
1182,366,2.478986427
1182,378,2.490719188
1182,390,2.501913834
1182,402,2.512434961
1182,414,2.522145672
1182,426,2.530911076
1182,438,2.538602316
1182,450,2.545100613
1182,462,2.550301424
1182,474,2.554118315
1182,486,2.556486257
1182,498,2.557364204
1182,510,2.55673679
1182,522,2.554615017
1182,534,2.551035712
1182,546,2.546060097
1182,558,2.539771229
1182,570,2.532270895
1182,582,2.523675798
1182,594,2.514113383
1182,606,2.50371782
1182,618,2.492625947
1182,630,2.480973634
1182,642,2.468892589
1182,654,2.456507732
1182,666,2.443935202
1182,678,2.431280843
1182,690,2.418639403
1182,702,2.406094058
1182,714,2.393716463
1182,726,2.381567086
1182,738,2.36969581
1182,750,2.358142664
1182,762,2.346938834
1182,774,2.336107429
1182,786,2.325664611
1182,798,2.315620388
1182,810,2.305979635
1182,822,2.29674277
1182,834,2.287906665
1182,846,2.279465182
1182,858,2.271409861
1182,870,2.263730427
1182,882,2.256415191
1182,894,2.249451464
1194,6,1.400229695
1194,18,1.404611397
1194,30,1.409215492
1194,42,1.414053182
1194,54,1.419135936
1194,66,1.424475426
1194,78,1.43008344
1194,90,1.435971787
1194,102,1.44215211
1194,114,1.448635791
1194,126,1.455433682
1194,138,1.462555886
1194,150,1.47001147
1194,162,1.477808123
1194,174,1.485951739
1194,186,1.494445991
1194,198,1.503291794
1194,210,1.512486766
1194,222,1.522024545
1194,234,1.531894137
1194,246,1.542079183
1194,258,1.552557196
1194,270,1.56329877
1194,282,1.574266896
1194,294,1.585416249
1194,306,1.59669261
1194,318,1.608032449
1194,330,1.619362727
1194,342,1.630600994
1194,354,1.641655722
1194,366,1.652427197
1194,378,1.662808691
1194,390,1.672688216
1194,402,1.681950611
1194,414,1.690480164
1194,426,1.698163602
1194,438,1.704893187
1194,450,1.71057012
1194,462,1.715107765
1194,474,1.718434688
1194,486,1.720497253
1194,498,1.721261712
1194,510,1.720715417
1194,522,1.718867419
1194,534,1.71574801
1194,546,1.711407643
1194,558,1.705914954
1194,570,1.699354233
1194,582,1.691822491
1194,594,1.683426201
1194,606,1.67427794
1194,618,1.664493221
1194,630,1.654187496
1194,642,1.643473444
1194,654,1.63245879
1194,666,1.621244524
1194,678,1.609923604
1194,690,1.59858003
1194,702,1.58728842
1194,714,1.576113889
1194,726,1.565112175
1194,738,1.554330057
1194,750,1.543805879
1194,762,1.533570265
1194,774,1.523646806
1194,786,1.514052825
1194,798,1.504800162
1194,810,1.495895899
1194,822,1.487343036
1194,834,1.479141167
1194,846,1.471287043
1194,858,1.463775107
1194,870,1.456597935
1194,882,1.449746668
1194,894,1.443211359
